File created on 2020-10-07T15:24:25.164921
#COOR
GSM


#START
2000 07 15 08 51 00 000        2.59      -4.83      -3.36    -678.70     -25.07       7.37       3.59  268407.00
2000 07 15 08 52 00 000        3.74      -4.14      -2.92    -694.30     -25.39       9.50       3.91  311326.00
2000 07 15 08 53 00 000        3.79      -4.29      -2.62    -687.50     -24.51       8.37       4.10  410978.00
2000 07 15 08 54 00 000        3.47      -4.91      -2.11    -685.30     -26.96       6.79       3.99  354966.00
2000 07 15 08 55 00 000        4.15      -4.56      -2.73    -695.80     -28.04       6.12       3.67  533424.00
2000 07 15 08 56 00 000        4.65      -4.88      -1.73    -701.00     -28.93       3.59       3.68  477802.00
2000 07 15 08 57 00 000        5.46      -3.89      -2.01    -704.90     -26.00       7.13       4.00  337550.00
2000 07 15 08 58 00 000        4.82      -4.47      -2.37    -696.00     -26.03       7.05       3.90  382888.00
2000 07 15 08 59 00 000        3.58      -5.57      -1.68    -687.90     -26.85       6.82       3.54  290470.00
2000 07 15 09 00 00 000        4.24      -5.31      -1.52    -676.20     -28.59       4.58       2.82  341600.00
2000 07 15 09 01 00 000        2.06      -6.24      -1.13    -674.90     -26.77       5.55       2.76  385759.00
2000 07 15 09 02 00 000        4.90      -4.52      -3.10    -697.60     -25.72       7.95       2.72  381069.00
2000 07 15 09 03 00 000        4.71      -4.78      -2.68    -697.10     -27.47       2.96       2.48  582815.00
2000 07 15 09 04 00 000        4.66      -4.73      -2.85    -697.20     -30.33       2.38       2.76  611241.00
2000 07 15 09 05 00 000        4.55      -4.85      -2.72    -695.00     -26.76       7.39       2.75  472632.00
2000 07 15 09 06 00 000        4.33      -4.74      -3.18    -677.50     -31.92       5.09       2.72  700187.00
2000 07 15 09 07 00 000        4.62      -4.40      -3.19    -701.40     -23.33      18.62       3.31  412667.00
2000 07 15 09 08 00 000        4.82      -4.67      -3.02    -700.50     -23.83       9.68       3.03  176707.00
2000 07 15 09 09 00 000        5.48      -4.29      -2.68    -700.60     -23.90       5.90       3.80  183245.00
2000 07 15 09 10 00 000        5.32      -4.56      -2.65    -699.30     -23.43      10.83       3.15  307475.00
2000 07 15 09 11 00 000        4.78      -5.07      -2.59    -685.60     -24.39       9.91       2.88  505357.00
2000 07 15 09 12 00 000        4.84      -5.05      -2.35    -701.60     -21.56       8.92       2.61  209821.00
2000 07 15 09 13 00 000        4.84      -4.95      -2.35    -698.40     -24.03      16.28       2.99  398864.00
2000 07 15 09 14 00 000        4.90      -4.94      -2.66    -697.50     -24.45      11.24       2.67  297273.00
2000 07 15 09 15 00 000        5.25      -4.40      -2.53    -699.50     -23.40      10.88       4.05  134966.00
2000 07 15 09 16 00 000        5.41      -4.20      -2.51    -699.30     -28.32      11.37       3.28  325472.00
2000 07 15 09 17 00 000        5.08      -4.38      -2.62    -696.40     -27.58       6.02       2.66  440194.00
2000 07 15 09 18 00 000        4.84      -4.83      -2.20    -689.40     -27.21       9.73       3.04  295000.00
2000 07 15 09 19 00 000        5.10      -4.72      -2.64    -697.50     -26.89       4.41       3.11  653006.00
2000 07 15 09 20 00 000        4.41      -5.06      -3.17    -695.70     -20.62       7.38       3.01  439301.00
2000 07 15 09 21 00 000        4.17      -5.67      -2.27    -697.40     -24.70      14.06       2.67  378386.00
2000 07 15 09 22 00 000        4.28      -5.44      -3.17    -683.50     -20.06      14.85       2.67  357512.00
2000 07 15 09 23 00 000        4.32      -5.54      -3.09    -682.50     -27.09       2.09       3.27  636275.00
2000 07 15 09 24 00 000        4.74      -5.57      -3.11    -690.40     -25.16      15.43       2.49  684916.00
2000 07 15 09 25 00 000        4.07      -6.07      -2.81    -689.50     -24.52      10.11       4.04  341674.00
2000 07 15 09 26 00 000        4.35      -6.52      -2.16    -690.40     -26.37      12.06       4.09  394265.00
2000 07 15 09 27 00 000        4.48      -6.46      -2.44    -684.40     -28.63       5.23       3.30  423559.00
2000 07 15 09 28 00 000        4.78      -5.43      -2.85    -685.30     -27.71      11.29       3.58  449491.00
2000 07 15 09 29 00 000        4.69      -5.71      -2.54    -699.40     -26.83       8.43       3.56  289223.00
2000 07 15 09 30 00 000        4.55      -6.00      -2.79    -696.90     -27.37       6.67       3.37  384468.00
2000 07 15 09 31 00 000        4.92      -5.64      -2.55    -694.40     -27.90       4.91       3.18  479713.00
2000 07 15 09 32 00 000        4.81      -5.95      -2.74    -692.50     -23.77      12.46       3.03  546945.00
2000 07 15 09 33 00 000        4.88      -5.97      -3.02    -681.60     -24.01       3.62       3.57  416851.00
2000 07 15 09 34 00 000        4.68      -5.89      -3.27    -686.50     -23.99      11.28       3.11  244421.00
2000 07 15 09 35 00 000        4.84      -5.78      -2.80    -691.60     -23.16       3.32       3.03  328330.00
2000 07 15 09 36 00 000        5.20      -5.05      -3.07    -700.60     -22.76       1.80       3.22  462933.00
2000 07 15 09 37 00 000        5.03      -4.99      -3.18    -696.70     -20.99       6.38       2.76  440299.00
2000 07 15 09 38 00 000        5.12      -4.80      -3.10    -702.60     -23.43       7.28       2.56  260167.00
2000 07 15 09 39 00 000        5.40      -4.56      -2.88    -682.80     -15.27      -7.09       1.96  692022.00
2000 07 15 09 40 00 000        5.37      -4.71      -2.56    -679.90     -12.72       3.37       2.20  486429.00
2000 07 15 09 41 00 000        3.66      -4.97      -4.32    -681.20     -30.35      13.67       2.30  231088.00
2000 07 15 09 42 00 000        4.09      -5.43      -4.03    -707.20     -24.98      14.38       2.47  378363.00
2000 07 15 09 43 00 000        4.93      -5.62      -3.22    -691.60     -22.72       8.34       3.48  235338.00
2000 07 15 09 44 00 000        5.10      -5.85      -2.91    -695.60     -23.37       3.36       3.15  444728.00
2000 07 15 09 45 00 000        5.49      -5.21      -2.95    -713.40     -21.64      13.28       3.04  369517.00
2000 07 15 09 46 00 000        5.88      -4.85      -3.24    -696.60     -22.51       5.72       3.46  289373.00
2000 07 15 09 47 00 000        5.35      -5.56      -3.14    -701.50     -21.74      11.84       3.15  497364.00
2000 07 15 09 48 00 000        5.46      -5.37      -3.36    -696.70     -23.34       3.49       3.05  350903.00
2000 07 15 09 49 00 000        5.69      -5.21      -3.47    -701.30     -26.40       9.63       2.86  345901.00
2000 07 15 09 50 00 000        5.78      -5.10      -3.86    -694.00     -22.89       8.45       3.15  216847.00
2000 07 15 09 51 00 000        5.71      -5.24      -4.05    -686.80     -28.82       1.06       3.30  427102.00
2000 07 15 09 52 00 000        5.48      -5.38      -4.26    -693.10     -28.52       6.50       3.11  403348.00
2000 07 15 09 53 00 000        5.99      -5.10      -4.32    -693.50     -25.62       7.99       3.59  240549.00
2000 07 15 09 54 00 000        6.01      -5.25      -4.18    -691.20     -35.55       2.51       3.26  569817.00
2000 07 15 09 55 00 000        5.70      -5.28      -4.51    -688.80     -25.38      10.37       3.27  208369.00
2000 07 15 09 56 00 000        5.28      -5.52      -4.81    -687.70     -23.43       6.99       3.65  208135.00
2000 07 15 09 57 00 000        4.86      -5.79      -5.27    -687.40     -25.39       8.90       3.29  378942.00
2000 07 15 09 58 00 000        5.24      -5.48      -5.07    -689.70     -22.43      13.99       3.31  456022.00
2000 07 15 09 59 00 000        5.64      -5.48      -4.39    -697.40     -23.50      10.24       2.92  379543.00
2000 07 15 10 00 00 000        5.64      -5.55      -3.98    -695.50     -26.50       6.77       2.66  311386.00
2000 07 15 10 01 00 000        5.79      -5.63      -3.65    -685.30     -28.93       8.86       2.57  384426.00
2000 07 15 10 02 00 000        5.61      -5.91      -3.51    -696.90     -30.28      11.82       2.62  396185.00
2000 07 15 10 03 00 000        5.49      -5.61      -4.00    -690.00     -29.78      13.14       2.63  476377.00
2000 07 15 10 04 00 000        5.74      -5.07      -4.47    -690.90     -29.70      13.65       2.61  429506.00
2000 07 15 10 05 00 000        6.03      -4.66      -4.20    -694.40     -32.05      15.07       2.72  404993.00
2000 07 15 10 06 00 000        5.96      -4.54      -4.59    -685.50     -34.15      12.02       2.99  520398.00
2000 07 15 10 07 00 000        5.70      -5.08      -4.72    -685.30     -31.97       6.73       2.99  508509.00
2000 07 15 10 08 00 000        5.69      -4.99      -4.72    -687.40     -29.65      12.06       2.79  352438.00
2000 07 15 10 09 00 000        5.55      -5.21      -4.84    -690.70     -28.09      13.09       2.90  274434.00
2000 07 15 10 10 00 000        5.84      -5.10      -4.92    -694.90     -28.49      11.75       3.26  287984.00
2000 07 15 10 11 00 000        5.97      -5.03      -4.95    -685.00     -26.50       9.94       3.42  332415.00
2000 07 15 10 12 00 000        5.99      -5.03      -4.67    -691.50     -22.96      10.54       3.14  533989.00
2000 07 15 10 13 00 000        5.67      -5.49      -4.18    -688.10     -28.55      10.72       3.34  394870.00
2000 07 15 10 14 00 000        5.64      -5.76      -3.95    -687.40     -25.84       9.71       3.74  295873.00
2000 07 15 10 15 00 000        5.86      -5.36      -4.39    -684.20     -32.20       9.55       2.43  345834.00
2000 07 15 10 16 00 000        6.40      -4.55      -4.17    -684.40     -31.31       8.79       2.41  343102.00
2000 07 15 10 17 00 000        6.50      -4.74      -3.23    -683.20     -28.10       4.27       2.45  344075.00
2000 07 15 10 18 00 000        5.85      -5.20      -3.46    -673.30     -30.30       2.12       2.94  398849.00
2000 07 15 10 19 00 000        5.78      -5.71      -3.13    -673.40     -24.03      12.80       2.72  368364.00
2000 07 15 10 20 00 000        5.47      -6.06      -3.10    -669.50     -25.07       3.25       3.03  356678.00
2000 07 15 10 21 00 000        5.37      -6.30      -2.88    -669.20     -25.46       4.48       3.00  366670.00
2000 07 15 10 22 00 000        5.60      -5.97      -3.16    -665.80     -29.67      18.79       2.67  473617.00
2000 07 15 10 23 00 000        5.85      -5.42      -4.23    -674.30     -25.04      17.47       2.25  316368.00
2000 07 15 10 24 00 000        5.95      -5.00      -4.85    -672.00     -47.63      14.27       2.42  340073.00
2000 07 15 10 25 00 000        6.08      -5.99      -3.70    -669.60     -27.18       8.14       3.28  405661.00
2000 07 15 10 26 00 000        6.26      -5.82      -3.32    -673.90     -29.64      14.63       2.48  460224.00
2000 07 15 10 27 00 000        5.98      -5.54      -4.53    -667.90     -29.46       7.19       3.36  305908.00
2000 07 15 10 28 00 000        5.85      -5.56      -3.84    -680.40     -26.34       1.31       2.85  241618.00
2000 07 15 10 29 00 000        6.07      -5.39      -3.54    -677.50     -26.71       6.27       2.58  477555.00
2000 07 15 10 30 00 000        6.43      -5.10      -3.26    -680.50     -26.77       6.40       2.27  527977.00
2000 07 15 10 31 00 000        6.26      -4.87      -3.42    -685.30     -26.08       8.50       2.29  430744.00
2000 07 15 10 32 00 000        6.16      -4.75      -3.46    -670.60     -23.24       1.33       2.62  313458.00
2000 07 15 10 33 00 000        6.18      -4.06      -3.67    -680.40     -29.07       3.44       2.45  336324.00
2000 07 15 10 34 00 000        5.97      -4.42      -3.68    -678.60     -23.44       5.04       2.80  161713.00
2000 07 15 10 35 00 000        5.56      -4.38      -4.25    -665.30     -28.66       9.60       2.66  529351.00
2000 07 15 10 36 00 000        5.53      -4.54      -4.19    -665.30     -30.72       4.18       2.41  633369.00
2000 07 15 10 37 00 000        5.74      -4.36      -4.24    -667.00     -33.74      12.83       2.17  381980.00
2000 07 15 10 38 00 000        5.86      -3.55      -4.81    -671.40     -43.84      16.67       1.64  758866.00
2000 07 15 10 39 00 000        5.24      -5.23      -4.33    -665.40     -27.32       6.65       3.09  391757.00
2000 07 15 10 40 00 000        5.35      -5.44      -4.22    -666.60     -23.23       7.55       2.87  262655.00
2000 07 15 10 41 00 000        6.40      -4.72      -3.86    -669.00     -33.83      12.88       2.62  399282.00
2000 07 15 10 42 00 000        6.26      -4.65      -4.24    -673.00     -36.89      -1.04       2.60  515829.00
2000 07 15 10 43 00 000        5.78      -4.52      -4.76    -677.90     -37.09       9.10       2.26  334162.00
2000 07 15 10 44 00 000        6.50      -4.11      -4.05    -671.30     -30.60       5.34       2.77  354175.00
2000 07 15 10 45 00 000        6.66      -4.37      -4.14    -679.00     -35.37       7.16       2.18  455386.00
2000 07 15 10 46 00 000        6.80      -3.82      -4.40    -690.00     -37.25       3.92       2.34  520032.00
2000 07 15 10 47 00 000        6.69      -3.98      -3.74    -663.50     -24.26       7.96       2.80  213814.00
2000 07 15 10 48 00 000        6.35      -4.47      -4.45    -680.50     -23.10      12.66       3.39  320001.00
2000 07 15 10 49 00 000        6.08      -4.84      -5.26    -672.40     -26.90       5.23       2.74  288392.00
2000 07 15 10 50 00 000        7.18      -4.27      -4.47    -675.20     -30.83      11.76       2.85  362520.00
2000 07 15 10 51 00 000        7.16      -4.67      -4.58    -676.50     -24.72       8.15       3.10  191533.00
2000 07 15 10 52 00 000        7.05      -4.64      -4.21    -662.50     -17.87      17.95       3.07  447841.00
2000 07 15 10 53 00 000        7.03      -4.64      -4.23    -669.30     -25.21      15.83       2.89  344318.00
2000 07 15 10 54 00 000        6.91      -4.69      -4.58    -661.60     -21.90       0.97       2.59  378366.00
2000 07 15 10 55 00 000        7.28      -4.46      -4.56    -685.50     -25.00       8.26       2.92  462095.00
2000 07 15 10 56 00 000        7.30      -4.44      -4.69    -670.50     -24.70      10.72       3.68  283724.00
2000 07 15 10 57 00 000        7.16      -4.27      -5.07    -670.50     -24.70      10.72       3.68  283407.00
2000 07 15 10 58 00 000        6.94      -4.22      -5.12    -665.20     -29.93      12.72       3.61  309180.00
2000 07 15 10 59 00 000        7.24      -3.95      -4.17    -664.50     -42.13      16.10       3.37  493903.00
2000 07 15 11 00 00 000        7.20      -3.44      -4.67    -675.00     -35.17       7.13       3.03  466371.00
2000 07 15 11 01 00 000        7.26      -3.44      -4.84    -668.30     -28.30      10.82       2.70  236060.00
2000 07 15 11 02 00 000        7.73      -3.38      -4.84    -668.30     -28.30      10.82       2.70  235313.00
2000 07 15 11 03 00 000        7.84      -3.73      -4.37    -669.50     -21.30      13.17       4.00  101363.00
2000 07 15 11 04 00 000        7.56      -4.25      -4.99    -666.70     -21.30       9.53       5.09  167181.00
2000 07 15 11 05 00 000        7.49      -4.36      -5.17    -678.10     -25.71       8.65       2.99  308088.00
2000 07 15 11 06 00 000        7.55      -4.23      -4.55    -671.80     -24.62       8.13       2.99  156433.00
2000 07 15 11 07 00 000        7.46      -3.80      -4.80    -663.00     -27.21      14.79       2.57  463632.00
2000 07 15 11 08 00 000        7.19      -3.86      -4.85    -700.20     -20.46      14.24       3.30  548196.00
2000 07 15 11 09 00 000        7.25      -3.73      -4.72    -677.00     -22.53      16.11       3.34  310148.00
2000 07 15 11 10 00 000        7.16      -3.82      -4.91    -683.50     -22.24      12.67       4.03  205302.00
2000 07 15 11 11 00 000        7.50      -4.31      -4.39    -667.60     -26.40      11.59       4.10  203396.00
2000 07 15 11 12 00 000        7.23      -4.21      -4.60    -674.10     -32.62      14.93       3.25  456137.00
2000 07 15 11 13 00 000        7.82      -3.61      -4.27    -675.40     -27.95       8.65       4.14  319241.00
2000 07 15 11 14 00 000        7.24      -3.19      -5.33    -691.20     -32.24      12.00       2.99  621149.00
2000 07 15 11 15 00 000        7.26      -2.36      -6.07    -678.20     -25.98      13.25       3.39  360815.00
2000 07 15 11 16 00 000        7.63      -3.24      -6.07    -662.90     -28.73      10.55       4.34  281730.00
2000 07 15 11 17 00 000        7.86      -4.05      -5.40    -659.00     -24.82      10.13       4.77  274681.00
2000 07 15 11 18 00 000        7.21      -4.42      -5.86    -658.50     -23.20      10.15       4.86  275103.00
2000 07 15 11 19 00 000        7.34      -3.28      -6.17    -670.90     -25.87      11.17       4.52  273027.50
2000 07 15 11 20 00 000        7.51      -4.43      -4.97    -683.30     -28.53      12.19       4.17  270952.00
2000 07 15 11 21 00 000        7.42      -4.01      -5.53    -694.70     -25.66       8.20       3.82  495808.00
2000 07 15 11 22 00 000        7.26      -3.56      -6.42    -685.00     -27.88      16.11       4.11  538734.00
2000 07 15 11 23 00 000        7.41      -3.84      -6.33    -670.80     -24.95      15.95       4.39  412427.00
2000 07 15 11 24 00 000        7.66      -4.40      -5.77    -667.50     -24.77      10.53       4.95  233784.00
2000 07 15 11 25 00 000        7.95      -4.10      -5.92    -666.10     -29.48       9.97       5.07  175945.00
2000 07 15 11 26 00 000        8.16      -3.42      -5.87    -667.30     -28.44      11.29       5.19  231168.00
2000 07 15 11 27 00 000        8.27      -3.42      -5.98    -666.90     -27.23      11.68       5.73  277594.00
2000 07 15 11 28 00 000        8.14      -4.14      -5.44    -666.80     -26.49       6.04       4.74  213379.00
2000 07 15 11 29 00 000        8.29      -4.51      -5.30    -666.50     -24.14       4.61       4.58  154821.00
2000 07 15 11 30 00 000        8.33      -4.14      -5.06    -662.30     -25.71       9.48       5.48  233701.00
2000 07 15 11 31 00 000        8.48      -4.66      -4.67    -664.10     -27.22       8.88       5.66  317612.00
2000 07 15 11 32 00 000        8.10      -4.76      -4.99    -664.20     -27.21       5.56       4.92  245554.00
2000 07 15 11 33 00 000        8.03      -4.27      -5.31    -669.50     -24.99       9.95       4.65  150014.00
2000 07 15 11 34 00 000        8.39      -3.93      -5.37    -668.50     -24.51      10.94       4.73  183818.00
2000 07 15 11 35 00 000        8.48      -4.14      -5.06    -664.30     -24.89      11.62       4.67  244119.00
2000 07 15 11 36 00 000        8.60      -4.23      -4.81    -660.30     -26.93      13.57       3.73  443374.00
2000 07 15 11 37 00 000        8.16      -4.21      -4.90    -658.30     -23.91      18.41       3.35  408469.00
2000 07 15 11 38 00 000        8.10      -3.93      -4.58    -658.50     -17.99      17.65       3.25  274814.00
2000 07 15 11 39 00 000        7.90      -3.45      -4.87    -656.60     -24.05      15.25       2.48  348019.00
2000 07 15 11 40 00 000        7.73      -3.65      -4.93    -647.80     -26.89      28.85       1.96  693596.00
2000 07 15 11 41 00 000        7.84      -4.15      -4.16    -674.20     -22.13      13.55       3.04  377819.00
2000 07 15 11 42 00 000        7.49      -3.08      -5.09    -693.70     -26.06      11.94       3.15  711385.00
2000 07 15 11 43 00 000        7.21      -2.09      -5.88    -661.40     -18.71      15.77       2.41  419561.00
2000 07 15 11 44 00 000        7.01      -1.91      -6.00    -658.90     -19.50      16.82       3.63  421531.00
2000 07 15 11 45 00 000        7.17      -1.79      -6.39    -664.80     -23.79      10.31       3.57  328050.00
2000 07 15 11 46 00 000        7.15      -0.85      -6.99    -644.90     -27.85      12.28       3.42  224145.00
2000 07 15 11 47 00 000        7.29      -0.95      -7.20    -676.20     -27.56      16.44       0.79  494515.00
2000 07 15 11 48 00 000        7.57      -1.69      -6.92    -655.50     -24.98       8.30       2.26  574674.00
2000 07 15 11 49 00 000        6.97      -1.05      -7.64    -632.50     -24.92       5.92       2.17  514988.00
2000 07 15 11 50 00 000        7.39      -1.13      -7.43    -638.20     -28.78      12.08       1.36  452504.00
2000 07 15 11 51 00 000        7.83      -1.32      -7.22    -658.60     -22.96       7.41       4.96  224558.00
2000 07 15 11 52 00 000        8.07      -1.03      -6.95    -659.60     -20.70      10.29       7.50  133202.00
2000 07 15 11 53 00 000        7.72      -0.69      -7.22    -658.50     -25.93       6.07       3.87  275933.00
2000 07 15 11 54 00 000        7.58      -1.13      -7.02    -659.50     -23.24      10.07       5.34  172067.00
2000 07 15 11 55 00 000        7.71      -1.29      -6.68    -657.70     -20.69      10.60       5.79  172284.00
2000 07 15 11 56 00 000        7.69      -1.36      -6.52    -656.70     -19.23      10.79       5.99  173843.00
2000 07 15 11 57 00 000        7.83      -1.15      -6.70    -659.60     -20.49       7.73       2.30  235313.00
2000 07 15 11 58 00 000        7.44      -1.59      -6.66    -660.50     -23.98      11.51       3.41  219598.00
2000 07 15 11 59 00 000        7.37      -1.67      -6.66    -660.50     -23.98      11.50       3.41  219598.00
2000 07 15 12 00 00 000        7.35      -1.10      -7.19    -649.70     -39.08      12.28       0.91  993248.00
2000 07 15 12 01 00 000        7.24      -1.40      -7.19    -664.50     -28.53      11.07       0.95  727405.00
2000 07 15 12 02 00 000        7.44      -1.41      -7.30    -656.30     -37.04      15.98       0.68 1123393.00
2000 07 15 12 03 00 000        7.47      -1.27      -7.34    -644.00     -47.06      18.89       0.53 1463390.00
2000 07 15 12 04 00 000        7.88      -1.18      -7.09    -671.50     -24.85      10.63       1.37  664137.00
2000 07 15 12 05 00 000        7.46      -1.34      -7.59    -673.50     -35.79      -5.67       1.15  972885.00
2000 07 15 12 06 00 000        7.47      -1.37      -7.63    -675.20     -45.21     -19.65       0.95 1240700.00
2000 07 15 12 07 00 000        7.29      -0.90      -7.67    -662.35     -31.95      -0.88       1.32  931468.50
2000 07 15 12 08 00 000        7.61      -0.69      -7.07    -649.50     -18.70      17.91       1.70  622237.00
2000 07 15 12 09 00 000        8.49      -1.90      -4.38    -657.50     -19.28       8.40       3.20  145804.00
2000 07 15 12 10 00 000        8.33      -2.02      -4.08    -650.30     -27.24      11.38       2.64  865713.00
2000 07 15 12 11 00 000        8.45      -1.99      -4.50    -669.50     -26.00       7.28       2.88  172593.00
2000 07 15 12 12 00 000        8.43      -1.67      -5.28    -668.30     -25.81       8.06       2.87  201798.00
2000 07 15 12 13 00 000        7.98      -1.24      -5.25    -658.20     -24.17      14.16       2.72  446914.00
2000 07 15 12 14 00 000        7.64      -1.27      -6.14    -649.20     -29.93       8.19       1.37 1268724.00
2000 07 15 12 15 00 000        7.30      -1.04      -7.03    -657.40     -35.90     -10.08       1.14 1310328.00
2000 07 15 12 16 00 000        7.97      -1.58      -6.52    -653.50     -16.95       4.93       1.13  985365.00
2000 07 15 12 17 00 000        9.34      -1.51      -5.24    -642.20     -24.43       8.89       1.49  828637.00
2000 07 15 12 18 00 000        9.10      -1.67      -5.67    -651.00     -28.39      21.46       1.38  899688.00
2000 07 15 12 19 00 000        9.20      -1.80      -5.40    -661.40     -22.10      16.87       1.05  481392.00
2000 07 15 12 20 00 000        8.41      -1.49      -6.63    -654.10     -27.47      15.34       1.20  712431.00
2000 07 15 12 21 00 000        8.62      -1.35      -6.59    -643.30     -31.15      13.50       1.54  847534.00
2000 07 15 12 22 00 000        8.20      -1.64      -6.51    -629.50     -21.27       5.34       2.05  381327.00
2000 07 15 12 23 00 000        8.29      -1.47      -6.11    -659.50     -23.56       3.19       1.80  453628.00
2000 07 15 12 24 00 000        8.40      -1.13      -6.13    -645.90     -25.89       9.28       2.41  306996.00
2000 07 15 12 25 00 000        8.16      -1.91      -6.57    -633.70     -22.33       5.92       1.95  311800.00
2000 07 15 12 26 00 000        8.61      -1.20      -6.24    -635.60     -28.36       4.63       1.70  896468.00
2000 07 15 12 27 00 000        8.88      -0.57      -5.91    -633.10     -33.81       4.29       1.87 1180873.00
2000 07 15 12 28 00 000        8.36      -1.45      -5.59    -662.60     -19.84       9.78       1.26  652314.00
2000 07 15 12 29 00 000        8.75      -0.28      -5.56    -676.90     -26.74       7.84       1.95  272494.00
2000 07 15 12 30 00 000        8.68      -0.64      -5.72    -655.10     -18.71       6.79       1.80  444664.00
2000 07 15 12 31 00 000        8.43      -1.52      -5.45    -646.70     -25.80       7.48       1.90  317742.00
2000 07 15 12 32 00 000        8.26      -1.54      -5.09    -681.90     -15.97      10.46       1.59  663673.00
2000 07 15 12 33 00 000        8.35      -0.36      -4.89    -668.00     -19.63      17.02       2.37  577986.00
2000 07 15 12 34 00 000        8.25      -1.01      -4.88    -674.30     -20.19      10.29       2.67  319594.00
2000 07 15 12 35 00 000        8.20      -0.59      -5.49    -662.70     -11.33      19.92       2.06  926005.00
2000 07 15 12 36 00 000        8.27      -0.92      -5.37    -655.00     -15.83      12.30       1.95  615946.00
2000 07 15 12 37 00 000        8.33      -0.32      -5.45    -634.60     -13.79      17.29       2.45  734668.00
2000 07 15 12 38 00 000        8.32      -0.59      -5.41    -632.60     -13.46      17.91       2.51  752938.00
2000 07 15 12 39 00 000        8.37      -0.32      -5.88    -657.60     -20.81      10.05       2.27  383399.00
2000 07 15 12 40 00 000        9.23      -0.31      -4.91    -659.60     -22.81       4.60       3.63  297058.00
2000 07 15 12 41 00 000        9.21      -0.67      -5.64    -658.50     -25.55      -2.92       1.33  975861.00
2000 07 15 12 42 00 000        8.78      -0.54      -5.63    -641.30     -20.27      22.92       2.38  490627.00
2000 07 15 12 43 00 000        9.05      -1.04      -4.94    -626.90     -35.48      25.90       0.71 1216516.00
2000 07 15 12 44 00 000        8.83      -0.46      -6.26    -628.60     -20.49      10.96       2.83  261790.00
2000 07 15 12 45 00 000        8.95      -0.26      -5.98    -622.50     -16.65      20.94       2.17  425475.00
2000 07 15 12 46 00 000        8.53      -0.95      -6.10    -638.50     -12.42      10.03       1.47  209523.00
2000 07 15 12 47 00 000        8.80      -0.79      -6.08    -634.20     -26.99      19.14       1.26  562648.00
2000 07 15 12 48 00 000        8.77      -0.88      -5.93    -626.60     -20.13      11.96       3.09  184941.00
2000 07 15 12 49 00 000        8.56      -1.26      -6.23    -624.50     -18.95      14.93       2.78  172593.00
2000 07 15 12 50 00 000        8.82      -0.35      -5.89    -625.40     -17.08      20.10       1.79  534955.00
2000 07 15 12 51 00 000        8.21      -1.22      -6.38    -631.70     -18.72       6.75       2.34  360004.00
2000 07 15 12 52 00 000        8.37      -1.04      -6.71    -645.60     -20.51       6.22       3.13  257680.00
2000 07 15 12 53 00 000        8.81      -1.23      -6.21    -644.97     -19.06      16.81       3.00  274119.00
2000 07 15 12 54 00 000        8.22      -1.20      -6.90    -644.33     -17.63      27.41       2.88  290558.00
2000 07 15 12 55 00 000        8.33      -0.78      -7.16    -643.70     -16.20      38.01       2.75  306997.00
2000 07 15 12 56 00 000        8.99      -1.37      -7.32    -632.90     -20.35      11.97       4.33  123982.00
2000 07 15 12 57 00 000        8.66      -2.06      -7.95    -645.40     -21.41      11.70       5.86  120482.00
2000 07 15 12 58 00 000        8.51      -2.12      -7.70    -643.30     -29.25       4.62       2.53  657823.00
2000 07 15 12 59 00 000        8.15      -1.90      -7.64    -653.20     -25.41      12.69       2.49  597222.00
2000 07 15 13 00 00 000        8.33      -1.74      -7.68    -673.50     -26.32      10.45       2.41  741864.00
2000 07 15 13 01 00 000        8.41      -1.86      -7.21    -666.90     -26.41       4.53       1.27 1130894.00
2000 07 15 13 02 00 000        8.39      -0.99      -7.56    -688.50     -25.35       3.92       1.81  942193.00
2000 07 15 13 03 00 000        9.38      -1.84      -6.97    -650.50     -26.50       3.37       2.84  355843.00
2000 07 15 13 04 00 000        9.01      -0.78      -6.94    -646.30     -25.44       4.25       3.03  331976.00
2000 07 15 13 05 00 000        8.52      -2.06      -7.81    -619.20     -19.58       9.70       4.61  184861.00
2000 07 15 13 06 00 000        8.89      -1.29      -6.78    -626.60     -24.06      10.53       5.08  192129.00
2000 07 15 13 07 00 000        8.90      -1.42      -6.91    -636.50     -21.23      13.44       3.36  116853.00
2000 07 15 13 08 00 000        8.97      -1.51      -6.70    -632.50     -21.08      13.27       2.17  280915.00
2000 07 15 13 09 00 000        8.90      -1.41      -7.18    -653.60     -20.73      10.38       5.09  221241.00
2000 07 15 13 10 00 000        8.33      -2.25      -7.81    -639.80     -20.05      11.40       6.08  138754.00
2000 07 15 13 11 00 000        8.91      -1.48      -7.34    -635.40     -21.15      10.08       4.76  208405.00
2000 07 15 13 12 00 000        8.04      -0.99      -6.96    -633.40     -20.77       8.45       6.62  123199.00
2000 07 15 13 13 00 000        8.64      -1.03      -6.03    -664.60     -19.23      12.25       2.89  550046.00
2000 07 15 13 14 00 000        8.17      -0.80      -6.91    -658.50     -22.50      11.69       3.06  326277.00
2000 07 15 13 15 00 000        8.49      -0.97      -5.83    -658.50     -23.12      10.51       4.95  420953.00
2000 07 15 13 16 00 000        7.70      -1.60      -6.05    -663.40     -21.60       8.81       2.57  282864.00
2000 07 15 13 17 00 000        7.82      -0.22      -5.34    -637.40     -18.97       9.99       6.70  110605.00
2000 07 15 13 18 00 000        7.76      -0.90      -6.44    -658.00     -24.81       8.73       3.61  168544.00
